11,0,2,0,0,0,10,2,2,0,6,1,0,0,0,0,0,0,0,0,0,0,12,146,5,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,4,130,688,1,1,0,4,0,0,0,0,0,0,0,0,23,0,0,1,0,1,1,0,1,0,18,7,1,0,12,1,0,2,0,4,25,1,0,2,0
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,1,2,1,0,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,443,0,0,0,2,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,7,0,0,0,0
0,0,0,3,0,3,3,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,6,2,3,16,0,175,0,7,1,0,0,0,0,6,0,2,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,5,3,6,11,3,0,0,3,95,2,0,0,0,0,0,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,88,0,31,23,0,0,0,1,8,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,6,40,0,1,9,10,4,2,2,2,24,3,0,1,3,1,1,3,0,5,2,7,8,24,1,10,3,5,1,12,52,26,3,4,7,1,0,37,5,24,0,0,4,0,0,32,31,26,0,3,2,1,0,24,3,8,64,171,13,3,1,14,13,3,9,47,0,0,1,0,0,0,0,11,0,0,0,0,0,48,0,21,15,25,331,21,24,54,4,2,2,16,16,15,1,2,11,3
8,1,27,12,2,18,24,4,36,4,30,1,1,36,1,21,1,5,30,15,34,46,6,0,1,1,2,101,0,0,1,1,9,1,14,18,1,7,0,42,11,65,3,7,1,7,30,1,27,0,1,30,3,38,21,45,9,33,16,3,1,4,84,1,0,0,0,0,64,343,308,65,375,172,220,47,8,141,17,8,0,12,2,0,4,0,0,0,0,0,0,0,18,0,3,47,0,14,20,20,80,67,41,57,5,283,219,5,11,13,25,16,87,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,76,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,8,75,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,0,0,0,0,66,46,0,2,2,0,1,0,0
7,2,6,6,0,6,9,65,15,16,77,6,9,10,0,1,0,0,0,3,6,1,2,0,0,5,4,72,0,99,39,0,0,0,5,6,4,0,0,2,0,1,0,4,0,4,2,0,2,0,0,41,10,26,5,7,4,5,5,2,2,10,5,18,3,8,2,1,60,26,9,11,87,170,126,8,17,11,16,4,0,22,7,0,4,11,0,19,0,7,0,0,4,0,4,14,0,15,8,54,116,78,33,38,5,258,643,7,15,9,19,14,66,19
3,5,2,1,0,1,29,27,19,9,29,0,0,4,0,4,1,0,2,2,5,1,4,2,1,0,8,13,0,1,40,0,3,0,0,5,0,1,0,4,1,10,1,1,0,6,1,1,5,0,1,5,1,3,1,2,4,14,3,1,0,5,2,2,10,20,16,0,0,40,0,0,14,59,23,8,3,11,7,0,0,19,3,0,5,0,0,42,0,0,0,0,0,0,8,30,0,4,14,0,8,14,14,8,0,362,135,12,10,10,25,45,12,5
9,3,3,1,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,95,1170,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,1,517,5,0,0,0,1,0,630,73,198,2068,53,58,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,8,7,0,0,0,0,0,0,0,62,0,0
8,2,3,3,0,2,4,1,1,4,30,1,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,6,0,0,0,2,2,2,1,1,12,0,0,1,0,31,1,8,1,2,20,1,11,0,0,98,4,14,2,27,16,23,2,1,1,24,311,10,0,0,0,22,22,6440,843,530,3028,37,36,3,3,34,2,1,0,5,28,0,3,0,0,0,1,0,0,0,2,0,2,1,0,0,1,2,20,5,83,125,30,1,2,8,1,0,4,36,2,0
